[33, 27, 31, 28, 31, 27, 27, 23, 29, 23, 29, 28, 30, 26, 28, 31, 18, 29, 25, 29, 27]
[33, 29, 20, 26, 31, 15, 30, 28, 29, 22, 29, 30, 29, 23, 31, 29, 25, 34, 29, 28, 30]
[34, 30, 31, 28, 27, 22, 26, 27, 31, 27, 32, 31, 22, 31, 25, 28, 30, 27, 25, 31, 30]
[34, 23, 25, 22, 31, 31, 27, 30, 27, 28, 25, 27, 28, 30, 27, 31, 25, 25, 28, 30, 31]
[34, 27, 28, 31, 24, 28, 32, 30, 19, 30, 27, 31, 29, 28, 27, 33, 29, 32, 23, 30, 31]
[34, 29, 34, 30, 24, 24, 29, 29, 29, 22, 28, 28, 28, 24, 21, 28, 29, 29, 28, 34, 19]
[34, 26, 33, 28, 23, 29, 27, 27, 29, 29, 26, 29, 27, 31, 28, 30, 27, 28, 24, 26, 32]
[34, 34, 23, 31, 25, 22, 32, 28, 27, 29, 28, 28, 33, 28, 21, 29, 29, 34, 31, 31, 26]
[34, 32, 33, 27, 30, 10, 30, 31, 26, 29, 31, 32, 23, 32, 27, 28, 30, 33, 29, 29, 32]
[34, 29, 17, 28, 26, 15, 31, 25, 32, 32, 32, 27, 31, 32, 25, 30, 26, 30, 29, 32, 28]
[34, 27, 27, 34, 26, 30, 31, 17, 26, 30, 29, 30, 30, 32, 31, 28, 32, 30, 31, 30, 32]
[34, 32, 30, 33, 29, 29, 28, 30, 32, 29, 32, 29, 33, 31, 29, 32, 33, 31, 30, 29, 31]
[34, 31, 26, 33, 31, 31, 32, 33, 32, 30, 32, 29, 32, 31, 31, 30, 32, 31, 32, 32, 30]
[34, 28, 30, 31, 31, 28, 30, 32, 30, 31, 32, 28, 31, 32, 30, 31, 31, 33, 28, 28, 31]
[34, 26, 32, 31, 31, 30, 26, 32, 31, 31, 30, 33, 28, 29, 28, 32, 26, 31, 30, 32, 32]
[34, 30, 31, 31, 30, 30, 32, 27, 32, 30, 33, 25, 25, 28, 30, 30, 31, 32, 33, 29, 32]
[34, 30, 31, 30, 28, 31, 31, 30, 31, 26, 31, 33, 26, 1, 9, 31, 32, 31, 32, 32, 32]
[34, 32, 33, 31, 29, 31, 30, 31, 32, 30, 31, 28, 31, 32, 31, 31, 29, 29, 31, 31, 30]
[34, 29, 32, 33, 32, 30, 32, 33, 33, 31, 31, 28, 31, 32, 32, 31, 34, 32, 28, 32, 32]
[34, 31, 31, 32, 33, 33, 32, 33, 31, 32, 31, 28, 33, 31, 33, 30, 32, 30, 32, 31, 31]
[34, 33, 31, 32, 30, 33, 32, 30, 32, 31, 30, 32, 31, 32, 30, 32, 30, 33, 29, 31, 31]
[34, 32, 32, 33, 32, 33, 30, 30, 29, 31, 31, 31, 32, 30, 31, 32, 33, 32, 32, 30, 32]
[34, 32, 31, 32, 32, 33, 32, 30, 33, 32, 32, 33, 32, 30, 26, 31, 30, 30, 32, 33, 31]
[34, 32, 31, 33, 32, 33, 32, 33, 31, 33, 32, 27, 29, 32, 31, 25, 33, 31, 33, 32, 31]
[34, 31, 30, 32, 31, 30, 33, 32, 30, 33, 32, 31, 33, 16, 32, 30, 30, 31, 32, 33, 33]
[34, 30, 33, 32, 33, 29, 34, 32, 32, 33, 31, 31, 32, 34, 33, 32, 32, 32, 32, 33, 32]
[34, 32, 32, 34, 30, 31, 30, 33, 32, 32, 34, 31, 32, 33, 29, 34, 32, 29, 32, 32, 32]
[34, 32, 33, 33, 9, 33, 33, 29, 32, 33, 33, 34, 32, 31, 34, 33, 32, 32, 32, 29, 29]
[34, 32, 31, 33, 33, 32, 28, 30, 34, 31, 33, 32, 32, 32, 31, 34, 32, 7, 33, 33, 32]
[34, 34, 34, 29, 33, 33, 34, 34, 30, 32, 33, 32, 33, 32, 32, 33, 34, 30, 33, 32, 31]
[34, 32, 32, 33, 32, 34, 33, 33, 33, 33, 34, 32, 32, 33, 33, 34, 34, 31, 32, 31, 31]
[34, 31, 33, 30, 32, 33, 33, 34, 32, 32, 30, 34, 33, 32, 33, 32, 33, 33, 34, 34, 34]
[34, 32, 34, 32, 33, 32, 34, 32, 33, 34, 32, 32, 33, 33, 31, 33, 31, 33, 33, 32, 31]
